convN,alpha,discount,epsilon,fedP,syncBackups,stochasticPolicy,envSeed,trial,sims,endScoreStoch,comment,avgRew,episodes,endScoreBell,endScoreRand,aggs,backups,endScoreStochBell,endScore,finalDiff,threshDiff,threshRew,threshEp,threshBack
10,0.5,0.6,1.0,8,1000,True,3703,2,30300.0,-2852.426958985259,constant distance,-40.506362925314264,300.0,2426.075179067839,-4320.131853552092,30.0,30300.0,-806.1723752974508,-2586.021044976752,2.435209308277609,2.594530505526238,-40.506362925314264,299,30199
10,0.5,0.6,1.0,8,1,True,3701,0,30300.0,2354.9437715460563,constant distance,10.675867834433486,300.0,3913.432567588432,1213.0140738440368,30171.0,30300.0,2090.032228967329,3898.6047529358507,0.5223726561277933,0.6571320793403866,10.675867834433486,299,30199
10,0.01,0.6,1.0,4,10000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1010.0,10100000.0,14502.836003952058,14504.672698675688,5.780289091363243,5.780289091363243,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,2,10,True,3701,0,30300.0,1715.3736803964096,constant distance,10.916055412189099,300.0,3913.432567588432,1212.2046280929608,2989.0,30300.0,2082.602928210656,3140.237322503213,3.138389806043642,1.9753010903264483,10.916055412189099,299,30199
10,0.2,0.6,0.0,8,1000,True,3701,0,30300.0,2111.8257482536737,constant distance,24.5655747509446,300.0,3913.432567588432,1145.9009028562778,30.0,30300.0,2189.8163646621497,3898.6047529358507,0.8046591670649571,0.6654517991023444,24.5655747509446,299,30199
10,0.2,0.6,0.0,2,1000,True,3701,0,40400.0,2363.964103116759,constant distance,24.235267822664174,400.0,3913.432567588432,1214.4805921423367,40.0,40400.0,2166.2367886666602,3898.6047529358507,0.7913806269132257,0.6452035319246124,24.235267822664174,399,40299
10,0.1,0.6,1.0,16,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14502.426667191019,14504.672698675688,5.724226415090824,5.724226415090824,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,2,100,True,3703,2,30300.0,-1678.6421680844724,constant distance,-12.150657166065997,300.0,2426.075179067839,-4292.256529452913,301.0,30300.0,-753.2611076058163,-4640.150393062381,3.7901597390274686,4.186787542543262,-12.150657166065997,299,30199
10,0.5,0.6,1.0,16,100,True,3701,0,30300.0,2192.8522286244993,constant distance,9.959466306668084,300.0,3913.432567588432,1155.2678934065766,299.0,30300.0,2147.9987519804763,3898.6047529358507,1.22169339920456,0.7259693621208774,9.959466306668084,299,30199
10,0.01,0.6,0.0,2,10,True,3703,2,30300.0,-898.2825556224747,constant distance,-9.222912894951694,300.0,2426.075179067839,-4189.855216945143,3029.0,30300.0,-798.5121122819261,2424.6248474958406,0.2069229240532353,0.09719411849898427,-7.257805481577606,170,17170
10,0.5,0.6,0.0,8,10,True,3701,0,50500.0,2048.648373985075,constant distance,21.749092371949416,500.0,3913.432567588432,1140.5139118090462,5049.0,50500.0,2073.4257246601496,3140.237322503213,0.4677184796734151,0.4063118617055632,21.749092371949416,499,50399
10,0.2,0.6,0.0,2,1000,True,3703,2,30300.0,-667.8818520899126,constant distance,-8.994486060286834,300.0,2426.075179067839,-4311.047515807863,30.0,30300.0,-870.4572317730001,-538.4237561500789,1.2543118231349506,1.4989575849782035,-8.994486060286834,299,30199
10,0.5,0.6,1.0,16,1,True,3703,2,30300.0,-687.3348563799905,constant distance,-41.79341061229644,300.0,2426.075179067839,-4198.8476778282375,30163.0,30300.0,-703.0055725377828,2424.6248474958406,0.48533130936262675,0.409995416555488,-41.79341061229644,299,30199
10,0.2,0.6,0.0,2,10,True,3703,2,30300.0,66.04935767376104,constant distance,-6.498830339889723,300.0,2426.075179067839,-4307.847768109954,3070.0,30300.0,-786.9406095022606,2090.5198741561867,0.982656993217889,1.0148250770458063,-6.498830339889723,299,30199
10,0.5,0.6,1.0,4,100,True,3701,0,30300.0,1929.2600470685454,constant distance,8.002044935430845,300.0,3913.432567588432,1147.01315204119,291.0,30300.0,2187.503391492582,2320.491111229068,1.3357233135406015,0.8374190916343512,8.002044935430845,299,30199
10,1.0,0.6,1.0,4,10,True,3702,1,10100000.0,14491.067158448723,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,1007650.0,10100000.0,14502.426667191019,14504.672698675688,4.1190719373355345,4.1190719373355345,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,2,1,True,3701,0,30300.0,1893.5320538781511,constant distance,20.403135683476258,300.0,3913.432567588432,1142.816927195161,30218.0,30300.0,2195.395062550627,3898.6047529358507,1.3676496792487343,0.6944468217382855,20.403135683476258,299,30199
10,0.1,0.6,0.0,2,1,True,3701,0,30300.0,2241.9377245857963,constant distance,24.699192453564475,300.0,3913.432567588432,1258.7787710087691,30274.0,30300.0,2134.941438782027,3898.6047529358507,0.4360218621599053,0.33025113487670976,24.699192453564475,299,30199
10,0.01,0.6,0.0,16,1,True,3703,2,40400.0,-687.0108422617492,constant distance,-4.5739327497320135,400.0,2426.075179067839,-4318.154020318811,40258.0,40400.0,-790.5414309439419,2424.6248474958406,0.07592715400572592,0.09659533459888783,-8.457780683171107,70,7070
10,0.2,0.6,1.0,1,-1,True,3702,1,10100000.0,14504.672698675688,max episodes,146.48254600200215,100000.0,14503.924021514133,14504.672698675688,0,10100000.0,14497.255923420647,14504.672698675688,5.687931378530721,5.687931378530721,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,16,1000,True,3703,2,30300.0,-849.999265513571,constant distance,-1.3661145756205766,300.0,2426.075179067839,-4307.720365712876,30.0,30300.0,-908.8929161818173,2424.6248474958406,1.1281255359530606,1.253999058426471,-1.3661145756205766,299,30199
10,0.1,0.6,1.0,4,1000,True,3701,0,30300.0,2306.922273985034,constant distance,12.529306492003892,300.0,3913.432567588432,1260.6561707963688,30.0,30300.0,2053.569131915511,3898.6047529358507,0.575971704690498,0.6218170823845899,12.529306492003892,299,30199
10,1.0,0.6,0.0,16,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14502.426667191019,14504.672698675688,5.07804366474751,5.078043664747509,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,1,-1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14503.924021514133,14504.672698675688,0,10100000.0,14499.162614504798,14504.672698675688,5.770960105997746,5.770960105997746,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,16,10,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1008094.0,10100000.0,14500.250632066873,14504.672698675688,5.779802975239605,5.779802975239605,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,8,1,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,10086671.0,10100000.0,14500.250632066873,14504.672698675688,5.140203571207863,5.140203571207863,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,8,10000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1010.0,10100000.0,14502.426667191019,14504.672698675688,5.787220782092206,5.787220782092206,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,2,1000,True,3703,2,30300.0,-446.66735937470787,constant distance,-45.05129418278217,300.0,2426.075179067839,-4191.50209413039,30.0,30300.0,-784.2726494652636,2424.6248474958406,2.202167665786185,2.4655441439774703,-45.05129418278217,299,30199
10,0.01,0.6,1.0,2,1000,True,3701,0,30300.0,2175.8356639738463,constant distance,14.855166836533561,300.0,3913.432567588432,1243.7005670391559,30.0,30300.0,2102.8532278649477,3898.6047529358507,0.13471128027475482,0.08450915919881677,15.723151649460402,170,17170
10,0.2,0.6,1.0,8,100,True,3701,0,30300.0,2270.2094467092356,constant distance,12.958439150102459,300.0,3913.432567588432,1191.3772070470834,303.0,30300.0,2122.338608201342,3898.6047529358507,0.6733876718565074,0.3567984691923588,12.958439150102459,299,30199
10,0.2,0.6,1.0,8,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14500.929312867907,14504.672698675688,5.664212876181531,5.664212876181531,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,4,1000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,10100.0,10100000.0,14502.836003952058,14504.672698675688,5.749930028024147,5.749930028024148,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,16,1,True,3703,2,30300.0,-182.10845609880354,constant distance,-10.043131695905751,300.0,2426.075179067839,-4319.394513272317,30255.0,30300.0,-594.9869902549179,2090.5198741561867,0.7347378728003962,0.7857424232512562,-10.043131695905751,299,30199
10,1.0,0.6,1.0,4,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1010.0,10100000.0,14502.836003952058,14504.672698675688,5.343408722127462,5.343408722127462,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,8,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10100.0,10100000.0,14497.934604221682,14504.672698675688,5.648898816599089,5.64889881659909,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,16,1,True,3702,1,9046671.0,14502.836003952058,timeout,146.48254600200215,89571.0,14502.836003952058,14502.836003952058,9062395.0,9046671.0,14502.426667191019,14504.672698675688,5.3536186351821815,5.353618635182182,146.48254600200215,89570,9046570
10,0.5,0.6,0.0,8,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10077628.0,10100000.0,14497.934604221682,14504.672698675688,5.19961255594872,5.199612555948721,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,16,10,True,3701,0,30300.0,2132.5673544606047,constant distance,10.107500196384882,300.0,3913.432567588432,1271.5267579971332,3018.0,30300.0,2177.774510357012,3898.6047529358507,0.059992519812252454,0.08925752039573051,10.85406409532791,110,11110
10,0.1,0.6,1.0,2,10,True,3703,2,30300.0,-665.876343622153,constant distance,-44.988468851558004,300.0,2426.075179067839,-4193.5724348103395,3077.0,30300.0,-834.4678102677625,2424.6248474958406,0.6918405784058895,0.6718530097573241,-44.988468851558004,299,30199
10,0.1,0.6,1.0,16,10000,True,3703,2,30300.0,-316.1920973518329,constant distance,-44.08497601667796,300.0,2426.075179067839,-4222.036937110893,3.0,30300.0,-685.2722851667654,2424.6248474958406,0.8422596349466112,1.1153288503222132,-44.08497601667796,299,30199
10,1.0,0.6,0.0,8,1,True,3701,0,30300.0,2203.6558527845946,constant distance,23.08430834361527,300.0,3913.432567588432,1182.4025123996062,30317.0,30300.0,2208.657729798307,3898.6047529358507,0.6684592449912932,0.8159255820810696,23.08430834361527,299,30199
10,0.01,0.6,0.0,4,1,True,3703,2,40400.0,-613.1209824712803,constant distance,-7.225095113330914,400.0,2426.075179067839,-4266.041072753645,40186.0,40400.0,-881.2587613497286,2424.6248474958406,0.13599077141610305,0.09636993826546561,-11.173350049952159,80,8080
10,0.2,0.6,0.0,16,100,True,3701,0,30300.0,2050.148697681165,constant distance,26.757039040382704,300.0,3913.432567588432,1178.523397288405,302.0,30300.0,2164.7320122941387,3898.6047529358507,0.5109639582150456,0.21783104083501834,26.757039040382704,299,30199
10,1.0,0.6,0.0,2,100,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,100991.0,10100000.0,14495.758569097534,14504.672698675688,5.130302547773189,5.130302547773188,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,2,100,True,3703,2,40400.0,-2682.3434297266663,constant distance,-39.97713730802521,400.0,2426.075179067839,-4465.395470319865,404.0,40400.0,-747.0899882138793,-2550.2803289322733,2.2703611897106417,3.2158923276470164,-39.97713730802521,399,40299
10,0.1,0.6,1.0,8,10000,True,3703,2,30300.0,-621.8704867975661,constant distance,-45.94297114678181,300.0,2426.075179067839,-4404.5815739102145,3.0,30300.0,-661.8348749560413,2090.5198741561867,0.8727483228220173,1.0052913077789247,-45.94297114678181,299,30199
10,0.2,0.6,0.0,2,10,True,3702,1,10100000.0,14478.210295383313,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1009954.0,10100000.0,14502.836003952058,14504.672698675688,5.653653278409637,5.653653278409638,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,16,10,True,3703,2,30300.0,-646.7084766630526,constant distance,-11.000747360846777,300.0,2426.075179067839,-4178.197582798698,2919.0,30300.0,-810.0404509024568,2090.5198741561867,0.618886998527705,0.5457852757233596,-11.000747360846777,299,30199
10,0.1,0.6,0.0,2,10000,True,3703,2,30300.0,-845.2603739423652,constant distance,-7.0552968375200065,300.0,2426.075179067839,-4367.6400819259,3.0,30300.0,-896.7955020791608,2424.6248474958406,0.8603390947210569,0.8845901175189091,-7.0552968375200065,299,30199
10,0.2,0.6,1.0,4,1000,True,3701,0,30300.0,1983.594790823465,constant distance,10.90271943127166,300.0,3913.432567588432,1229.7524227946187,30.0,30300.0,2032.2014134129886,4074.9011861201907,0.995093776425243,0.7903804042728024,10.90271943127166,299,30199
10,0.2,0.6,1.0,16,100,True,3701,0,30300.0,2175.7253424276,constant distance,8.797574126666628,300.0,3913.432567588432,1206.4140533789882,295.0,30300.0,2084.8600522562283,3898.6047529358507,0.5754557706260665,0.17047015916093514,8.797574126666628,299,30199
10,0.2,0.6,0.0,2,10000,True,3703,2,30300.0,-471.3678742456599,constant distance,-10.869387923412006,300.0,2426.075179067839,-4268.217647519579,3.0,30300.0,-774.0543159128665,-192.89933420617155,1.3037780890516983,1.1683670803366633,-10.869387923412006,299,30199
10,0.2,0.6,1.0,4,100,True,3701,0,30300.0,2124.4833867002963,constant distance,8.187407075957617,300.0,3913.432567588432,1290.701736560316,303.0,30300.0,2092.4307507640765,3774.5451416989877,0.6225711400071626,0.4920601226531006,8.187407075957617,299,30199
10,0.2,0.6,0.0,2,100,True,3703,2,30300.0,-812.1162490130137,constant distance,-5.855201992386003,300.0,2426.075179067839,-4308.409992774625,305.0,30300.0,-765.8896126759626,2424.6248474958406,0.9484188216391833,0.7943162946658192,-5.855201992386003,299,30199
10,0.2,0.6,0.0,2,1,True,3703,2,30300.0,-595.7227401964615,constant distance,-4.575205465267251,300.0,2426.075179067839,-4311.946981488101,30123.0,30300.0,-785.1593879901677,2090.5198741561867,0.8693808318351021,1.0307724988635034,-4.575205465267251,299,30199
10,0.1,0.6,0.0,8,1,True,3703,2,40400.0,-582.6381387084771,constant distance,-3.1553862866315554,400.0,2426.075179067839,-4180.1888796119865,40244.0,40400.0,-1050.2075056222511,2424.6248474958406,0.31435510310280046,0.32898184668864233,-3.1553862866315554,399,40299
10,0.01,0.6,0.0,16,10000,True,3701,0,30300.0,2257.4334830793864,constant distance,23.286614846605993,300.0,3913.432567588432,1112.3425652428155,3.0,30300.0,2116.5645140471142,3898.6047529358507,0.17076651047575836,0.09552526253117302,22.48525095216447,140,14140
10,0.01,0.6,1.0,8,10000,True,3703,2,30300.0,-777.7785815469528,constant distance,-46.06569775239516,300.0,2426.075179067839,-4235.898690414204,3.0,30300.0,-789.5119069364913,2424.6248474958406,0.2405773363026668,0.0710541055604249,-46.06569775239516,290,29290
10,0.1,0.6,0.0,8,1000,True,3701,0,30300.0,2359.082412611928,constant distance,24.019407912880435,300.0,3913.432567588432,1257.0648587980447,30.0,30300.0,2121.845532065625,3898.6047529358507,0.4767448694993209,0.5073593174122328,24.019407912880435,299,30199
10,1.0,0.6,1.0,8,100,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,100966.0,10100000.0,14498.75327774376,14504.672698675688,4.949314865064573,4.949314865064573,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,4,1000,True,3703,2,30300.0,-519.9950708859819,constant distance,-6.849674823745181,300.0,2426.075179067839,-4242.198105848044,30.0,30300.0,-722.4825966482699,2424.6248474958406,0.7663684628710924,0.723508099207819,-6.849674823745181,299,30199
10,1.0,0.6,1.0,4,10000,True,3703,2,30300.0,-1667.2613712344667,constant distance,-46.920347932237405,300.0,2426.075179067839,-4163.956029901826,3.0,30300.0,-587.0704379461177,2424.6248474958406,3.833606077065302,2.5830534659100723,-46.920347932237405,299,30199
10,0.1,0.6,0.0,8,1000,True,3703,2,30300.0,-550.1230035160394,constant distance,-9.376957509735997,300.0,2426.075179067839,-4274.391356733743,30.0,30300.0,-783.5147067242859,2424.6248474958406,0.8260335082284295,0.8043627202918725,-9.376957509735997,299,30199
10,0.1,0.6,0.0,1,-1,True,3702,1,10100000.0,14504.672698675688,max episodes,146.48254600200215,100000.0,14503.924021514133,14478.54963578383,0,10100000.0,14498.004600582204,14504.672698675688,5.811663854753563,5.811663854753563,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,2,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1002663.0,10100000.0,14498.004600582204,14504.672698675688,5.7497353508389475,5.7497353508389475,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,4,10000,True,3703,2,30300.0,99.39740378025246,constant distance,-2.825764951708144,300.0,2426.075179067839,-4292.862418018666,3.0,30300.0,-821.2251724275496,2424.6248474958406,3.502319552007988,3.619807974228344,-2.825764951708144,299,30199
10,0.5,0.6,1.0,2,1,True,3703,2,40400.0,-598.02373363435,constant distance,-44.28762399941907,400.0,2426.075179067839,-4252.284357100908,39652.0,40400.0,-726.0061615129985,2424.6248474958406,1.7891805226982673,1.9921292734192748,-44.28762399941907,399,40299
10,0.1,0.6,1.0,8,1000,True,3701,0,30300.0,1854.7008864465981,constant distance,10.199904854670818,300.0,3913.432567588432,1287.5620738279954,30.0,30300.0,2012.369512560992,4074.9011861201907,0.5288146194418094,0.880207588802544,10.199904854670818,299,30199
10,0.5,0.6,0.0,16,100,True,3703,2,30300.0,-687.0351001370449,constant distance,-3.594904622976686,300.0,2426.075179067839,-4242.610341413344,300.0,30300.0,-862.4548508879942,2424.6248474958406,1.832341975948389,0.7921395769093619,-3.594904622976686,299,30199
10,0.2,0.6,0.0,16,10000,True,3703,2,30300.0,-1060.287708590196,constant distance,-16.93945996280262,300.0,2426.075179067839,-4232.982579449108,3.0,30300.0,-735.3295123362045,2090.5198741561867,1.23187741421575,0.9871184000033448,-16.93945996280262,299,30199
10,0.2,0.6,1.0,4,1,True,3701,0,30300.0,2165.9921009800946,constant distance,12.24691819420829,300.0,3913.432567588432,1383.9844577642436,29772.0,30300.0,2069.536142930842,3898.6047529358507,0.4199398367723434,0.47675918894997843,12.24691819420829,299,30199
10,1.0,0.6,0.0,16,100,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,100938.0,10100000.0,14500.929312867907,14504.672698675688,5.032565430508997,5.032565430508998,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,8,10000,True,3703,2,30300.0,-225.87540568352472,constant distance,-4.368310735957189,300.0,2426.075179067839,-4285.634862186093,3.0,30300.0,-817.0458098596367,2424.6248474958406,2.0068743797556667,1.3610311559525605,-4.368310735957189,299,30199
10,0.5,0.6,1.0,4,1000,True,3701,0,30300.0,2632.665822193576,constant distance,12.05952171616752,300.0,3913.432567588432,1184.7143058471559,30.0,30300.0,2067.055495719677,4074.9011861201907,1.3840569740459432,2.080543426818801,12.05952171616752,299,30199
10,0.1,0.6,0.0,2,10,True,3702,1,10100000.0,14489.979140886648,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1009571.0,10100000.0,14500.250632066873,14504.672698675688,5.739155782613837,5.739155782613837,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,8,1000,True,3701,0,30300.0,1757.1199230041427,constant distance,14.825247332961851,300.0,3913.432567588432,1307.0525777282232,30.0,30300.0,2190.205306584173,3898.6047529358507,0.8079370061854378,1.049289538743531,14.825247332961851,299,30199
10,0.1,0.6,0.0,8,100,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,100912.0,10100000.0,14500.250632066873,14504.672698675688,5.735813240859146,5.735813240859147,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,4,100,True,3701,0,30300.0,2510.8752857558557,constant distance,17.7835599560172,300.0,3913.432567588432,1201.046642454981,301.0,30300.0,2249.851994304158,3898.6047529358507,2.392275068844566,1.919612269601196,17.7835599560172,299,30199
10,0.2,0.6,1.0,16,10,True,3703,2,30300.0,-883.8934976092929,constant distance,-45.86026505150259,300.0,2426.075179067839,-4173.7619309375095,2989.0,30300.0,-561.2601690432414,2090.5198741561867,0.29830095712551025,0.41904983055694905,-45.86026505150259,299,30199
10,0.1,0.6,0.0,4,100,True,3702,1,10100000.0,14478.210295383313,max episodes,146.48254600200215,100000.0,14502.836003952058,14479.637653345904,99043.0,10100000.0,14502.426667191019,14504.672698675688,5.712881874260683,5.712881874260684,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,16,10000,True,3703,2,30300.0,-799.2168593698281,constant distance,-46.22547083730891,300.0,2426.075179067839,-4245.272056213994,3.0,30300.0,-854.4318675417634,2090.5198741561867,1.4301763711668165,0.8476095970309222,-46.22547083730891,299,30199
10,0.1,0.6,1.0,8,10000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14502.836003952058,14504.672698675688,5.6977160484963685,5.6977160484963685,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,4,1000,True,3703,2,30300.0,-792.6481908046576,constant distance,-8.418069129259736,300.0,2426.075179067839,-4305.710202347063,30.0,30300.0,-935.2701954909826,2424.6248474958406,0.14912044867351681,0.06851792303452789,-13.092708482862676,110,11110
10,0.2,0.6,0.0,4,10,True,3703,2,30300.0,-1024.8306405957394,constant distance,-4.983525435981926,300.0,2426.075179067839,-4244.791071335362,3091.0,30300.0,-727.05113334158,2090.5198741561867,0.6180724309341581,0.787164022424846,-4.983525435981926,299,30199
10,0.1,0.6,0.0,16,100,True,3703,2,30300.0,-802.5591955988468,constant distance,-7.422203938824824,300.0,2426.075179067839,-4156.045656721483,302.0,30300.0,-639.4319053379116,2424.6248474958406,0.4060018341961146,0.11209271522829657,-7.422203938824824,299,30199
10,1.0,0.6,1.0,8,100,True,3703,2,30300.0,-1405.944015882314,constant distance,-40.669110041261725,300.0,2426.075179067839,-4066.3447542693402,301.0,30300.0,-747.4724834687815,2090.5198741561867,3.3679700278187874,2.505166729572817,-40.669110041261725,299,30199
10,0.5,0.6,0.0,2,100,True,3703,2,30300.0,207.53003071929015,constant distance,-3.8603082676001996,300.0,2426.075179067839,-4293.708254411722,300.0,30300.0,-714.3235727978331,2424.6248474958406,1.8669767868768055,1.5749287958083826,-3.8603082676001996,299,30199
10,0.01,0.6,0.0,4,100,True,3703,2,30300.0,-563.2673486840199,constant distance,-6.588707238572878,300.0,2426.075179067839,-4336.363309875443,303.0,30300.0,-667.2925430450314,2424.6248474958406,0.1263570706332789,0.08742575499461264,-3.238281694793031,80,8080
10,1.0,0.6,0.0,4,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1010.0,10100000.0,14502.836003952058,14504.672698675688,5.562541827216016,5.562541827216016,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,4,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14459.364015025452,1008738.0,10100000.0,14482.153028870569,14504.672698675688,5.631318346716851,5.631318346716851,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,8,1000,True,3701,0,30300.0,2071.836278865695,constant distance,11.977087524858423,300.0,3913.432567588432,1189.5916360400483,30.0,30300.0,2178.0146874732363,3140.237322503213,1.511403015703693,1.6000937843128773,11.977087524858423,299,30199
10,0.01,0.6,0.0,8,1,True,3701,0,50500.0,2200.285877898684,constant distance,22.09372295685334,500.0,3913.432567588432,1210.471390176301,50371.0,50500.0,2022.069353286403,3898.6047529358507,0.06463084831246738,0.09815437219640767,20.165509825459218,140,14140
10,0.1,0.6,0.0,8,100,True,3701,0,30300.0,2146.5097160482946,constant distance,23.073652054640174,300.0,3913.432567588432,1160.2983369227493,301.0,30300.0,2069.2721874322547,3898.6047529358507,0.37395514005788655,0.13136363872077303,23.073652054640174,299,30199
10,0.1,0.6,1.0,4,100,True,3701,0,30300.0,2212.2791577699363,constant distance,11.231511301621454,300.0,3913.432567588432,1118.297564176478,303.0,30300.0,2113.5666076422,4074.9011861201907,0.4127733600635322,0.2604720297151741,11.231511301621454,299,30199
10,0.5,0.6,0.0,8,1000,True,3702,1,10100000.0,14489.979140886648,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,10100.0,10100000.0,14501.338649628946,14504.672698675688,5.431372597516627,5.431372597516627,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,2,10,True,3703,2,30300.0,-2108.6732409162055,constant distance,-44.8029169147205,300.0,2426.075179067839,-4137.9887241306415,3036.0,30300.0,-787.9105867811536,-2550.2803289322733,3.696637726833525,4.760159561375498,-44.8029169147205,299,30199
10,0.2,0.6,0.0,16,1,True,3701,0,30300.0,2199.7392079241345,constant distance,25.745156101510155,300.0,3913.432567588432,1259.3245967049925,30234.0,30300.0,2200.493325180232,3898.6047529358507,0.2055777942830125,0.1631468995485987,25.745156101510155,299,30199
10,0.5,0.6,0.0,8,100,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,100016.0,10100000.0,14500.929312867907,14504.672698675688,5.412301917480173,5.412301917480174,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,16,10000,True,3701,0,30300.0,2219.528305204621,constant distance,13.453112520506826,300.0,3913.432567588432,1171.3853346518142,3.0,30300.0,2146.6887820126854,4074.9011861201907,0.6188216297977627,0.5012942182179242,13.453112520506826,299,30199
10,0.5,0.6,0.0,4,1,True,3701,0,30300.0,1842.3003103516417,constant distance,24.800362477245603,300.0,3913.432567588432,1388.5956581998034,29689.0,30300.0,2138.7844700777955,3898.6047529358507,0.6520666940413806,0.6262853507934131,24.800362477245603,299,30199
10,0.2,0.6,0.0,8,10000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1010.0,10100000.0,14500.250632066873,14504.672698675688,5.664829081907995,5.664829081907995,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,4,1000,True,3701,0,30300.0,1670.3644298463935,constant distance,19.079405236717868,300.0,3913.432567588432,1325.1547449027628,30.0,30300.0,1989.3332525592689,3297.544668829317,1.4353046341014783,1.455194150655657,19.079405236717868,299,30199
10,1.0,0.6,0.0,4,1000,True,3703,2,30300.0,290.1421635132407,constant distance,-7.317656781768048,300.0,2426.075179067839,-4235.922448547512,30.0,30300.0,-957.4693747755166,2424.6248474958406,3.5533827231954382,3.723189955478483,-7.317656781768048,299,30199
10,0.1,0.6,0.0,4,1,True,3701,0,30300.0,2255.714805881039,constant distance,25.08229048155973,300.0,3913.432567588432,1230.9677306300891,30158.0,30300.0,2151.310449066326,3898.6047529358507,0.24594038794321005,0.1836600750977911,25.08229048155973,299,30199
10,0.01,0.6,1.0,4,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,10099613.0,10100000.0,14498.75327774376,14504.672698675688,5.778392673268667,5.778392673268666,146.48254600200215,99999,10099899
